iyear;country_txt;success;suicide;attack_type;targtype;group_terror;weapon_type;nkill;month
1988;United Kingdom;WAAR;ONWAAR;Assassination;Business;Irish National Liberation Army (INLA);Firearms;1;8
1988;Spain;WAAR;ONWAAR;Assassination;Police;First of October Antifascist Resistance Group (GRAPO);Firearms;0;8
1988;United Kingdom;ONWAAR;ONWAAR;Assassination;Business;Animal Defense League;Explosives/Bombs/Dynamite;0;8
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Terra Lliure;Unknown;;8
1988;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Ulster Freedom Fighters (UFF);Unknown;1;8
1988;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Ulster Volunteer Force (UVF);Firearms;1;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Business;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;;8
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;;8
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;8;8
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;;8
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;2;8
1988;United Kingdom;WAAR;ONWAAR;Assassination;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;1;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Terra Lliure;Explosives/Bombs/Dynamite;0;8
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Terra Lliure;Explosives/Bombs/Dynamite;0;8
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Police;Irish Republican Army (IRA);Incendiary;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Transportation;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Police;Irish Republican Army (IRA);Incendiary;0;8
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Police;Irish Republican Army (IRA);Incendiary;0;8
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Police;Irish Republican Army (IRA);Incendiary;0;8
1988;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Government (General);Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Transportation;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Business;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Government (General);Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Armed Assault;Police;Irish Republican Army (IRA);Firearms;0;8
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;8
1988;United Kingdom;WAAR;ONWAAR;Armed Assault;Military;Irish Republican Army (IRA);Firearms;3;8
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;3;8
1988;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;9
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Terra Lliure;Explosives/Bombs/Dynamite;0;9
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;9
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;9
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;9
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;9
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;9
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;9
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;9
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;9
1988;United Kingdom;WAAR;ONWAAR;Assassination;Terrorists/Non-State Militia;Irish People's Liberation Organization (IPLO);Firearms;1;9
1988;France;WAAR;ONWAAR;Armed Assault;Government (General);Jewish Defense Organization;Firearms;0;9
1988;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Military;Unknown;Explosives/Bombs/Dynamite;0;9
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Terra Lliure;Explosives/Bombs/Dynamite;0;9
1988;Cyprus;ONWAAR;ONWAAR;Assassination;Terrorists/Non-State Militia;Unknown;Explosives/Bombs/Dynamite;0;9
1988;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Irish Republican Army (IRA);Firearms;1;9
1988;Spain;WAAR;ONWAAR;Assassination;Police;Basque Fatherland and Freedom (ETA);Firearms;2;9
1988;Spain;WAAR;ONWAAR;Armed Assault;Police;Basque Fatherland and Freedom (ETA);Firearms;2;9
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Government (General);Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;9
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Government (General);Irish Republican Army (IRA);Unknown;0;9
1988;France;WAAR;ONWAAR;Bombing/Explosion;Government (General);Breton Liberation Front (FLB);Explosives/Bombs/Dynamite;0;9
1988;Spain;WAAR;ONWAAR;Assassination;Government (General);Basque Fatherland and Freedom (ETA);Firearms;1;9
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;9
1988;West Germany (FRG);ONWAAR;ONWAAR;Assassination;Government (General);Red Army Faction (RAF);Firearms;0;9
1988;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Ulster Freedom Fighters (UFF);Firearms;1;9
1988;Spain;ONWAAR;ONWAAR;Assassination;Police;Basque Fatherland and Freedom (ETA);Firearms;0;9
1988;Spain;WAAR;ONWAAR;Armed Assault;Police;Basque Fatherland and Freedom (ETA);Firearms;1;9
1988;West Germany (FRG);WAAR;ONWAAR;Armed Assault;Military;Unknown;Firearms;0;9
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Military;Irish Republican Army (IRA);Incendiary;0;9
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;9
1988;United Kingdom;WAAR;ONWAAR;Assassination;Military;Irish Republican Army (IRA);Firearms;1;9
1988;France;WAAR;ONWAAR;Bombing/Explosion;Government (General);Breton Separatists;Explosives/Bombs/Dynamite;0;9
1988;France;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Unknown;Incendiary;0;9
1988;United Kingdom;ONWAAR;ONWAAR;Facility/Infrastructure Attack;Business;Meibion Glyndwr;Incendiary;0;10
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Meibion Glyndwr;Incendiary;0;10
1988;United Kingdom;ONWAAR;ONWAAR;Facility/Infrastructure Attack;Business;Meibion Glyndwr;Incendiary;0;10
1988;United Kingdom;ONWAAR;ONWAAR;Facility/Infrastructure Attack;Business;Meibion Glyndwr;Incendiary;0;10
1988;United Kingdom;ONWAAR;ONWAAR;Facility/Infrastructure Attack;Business;Meibion Glyndwr;Incendiary;0;10
1988;United Kingdom;ONWAAR;ONWAAR;Facility/Infrastructure Attack;Business;Meibion Glyndwr;Incendiary;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;10
1988;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Irish People's Liberation Organization (IPLO);Firearms;0;10
1988;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Irish People's Liberation Organization (IPLO);Firearms;1;10
1988;Italy;WAAR;ONWAAR;Bombing/Explosion;Utilities;Unknown;Explosives/Bombs/Dynamite;0;10
1988;Italy;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Ein Tyrol (One Tyrol);Explosives/Bombs/Dynamite;0;10
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Business;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;10
1988;United Kingdom;WAAR;ONWAAR;Assassination;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;1;10
1988;Spain;WAAR;ONWAAR;Assassination;Police;First of October Antifascist Resistance Group (GRAPO);Firearms;1;10
1988;United Kingdom;ONWAAR;ONWAAR;Assassination;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;10
1988;Cyprus;WAAR;ONWAAR;Bombing/Explosion;Military;Unknown;Explosives/Bombs/Dynamite;0;10
1988;Italy;WAAR;ONWAAR;Bombing/Explosion;Transportation;Unknown;Explosives/Bombs/Dynamite;0;10
1988;Italy;WAAR;ONWAAR;Bombing/Explosion;Transportation;Ein Tyrol (One Tyrol);Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Assassination;Private Citizens & Property;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;1;10
1988;France;WAAR;ONWAAR;Bombing/Explosion;Government (General);Iparretarrak (IK);Explosives/Bombs/Dynamite;0;10
1988;France;WAAR;ONWAAR;Bombing/Explosion;Government (General);Iparretarrak (IK);Explosives/Bombs/Dynamite;0;10
1988;United Kingdom;WAAR;ONWAAR;Assassination;Police;Irish Republican Army (IRA);Firearms;1;10
1988;France;WAAR;ONWAAR;Facility/Infrastructure Attack;Government (Diplomatic);Unknown;Incendiary;0;10
1988;United Kingdom;WAAR;ONWAAR;Assassination;Terrorists/Non-State Militia;Ulster Freedom Fighters (UFF);Firearms;2;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;1;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Transportation;Unknown;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;1;10
1988;United Kingdom;WAAR;ONWAAR;Assassination;Business;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;1;10
1988;West Germany (FRG);WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;10
1988;West Germany (FRG);WAAR;ONWAAR;Assassination;Police;Anti-Capitalist Commando;Incendiary;0;10
1988;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Unknown;Firearms;1;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;10
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;10
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;10
1988;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Free Galician People's Guerrilla Army;Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;10
1988;United Kingdom;WAAR;ONWAAR;Assassination;Police;Irish Republican Army (IRA);Firearms;1;10
1988;United Kingdom;WAAR;ONWAAR;Assassination;Government (General);Irish Republican Army (IRA);Explosives/Bombs/Dynamite;1;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Terra Lliure;Explosives/Bombs/Dynamite;0;10
1988;Italy;WAAR;ONWAAR;Bombing/Explosion;Educational Institution;Ein Tyrol (One Tyrol);Explosives/Bombs/Dynamite;0;10
1988;Italy;WAAR;ONWAAR;Bombing/Explosion;Educational Institution;Ein Tyrol (One Tyrol);Explosives/Bombs/Dynamite;0;10
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;11
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;11
1988;United Kingdom;ONWAAR;ONWAAR;Assassination;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;11
1988;Spain;WAAR;ONWAAR;Assassination;Business;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;1;11
1988;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;11
1988;Spain;WAAR;ONWAAR;Assassination;Business;Unknown;Explosives/Bombs/Dynamite;1;11
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;11
1988;Greece;ONWAAR;ONWAAR;Assassination;Government (General);Unknown;Explosives/Bombs/Dynamite;0;11
1988;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Basque Fatherland and Freedom (ETA);Incendiary;0;11
1988;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Basque Fatherland and Freedom (ETA);Incendiary;0;11
1988;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Basque Fatherland and Freedom (ETA);Incendiary;0;11
1988;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Basque Fatherland and Freedom (ETA);Incendiary;0;11
1988;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Basque Fatherland and Freedom (ETA);Incendiary;0;11
1988;Greece;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;1;11
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;11
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;11
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;11
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Government (General);Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;11
1988;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Government (General);Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;11
1988;Switzerland;WAAR;ONWAAR;Bombing/Explosion;Airports & Aircraft;Socialist-Nationalist Front (SNF);Explosives/Bombs/Dynamite;0;11
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;11
1988;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;11
1988;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;11
1988;United Kingdom;WAAR;ONWAAR;Armed Assault;Police;Irish Republican Army (IRA);Firearms;1;11
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;2;11
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;2;11
1988;United Kingdom;ONWAAR;ONWAAR;Assassination;Government (General);Ulster Volunteer Force (UVF);Firearms;1;11
1988;France;WAAR;ONWAAR;Bombing/Explosion;Maritime;Unknown;Explosives/Bombs/Dynamite;0;11
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;11
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;11
1988;Italy;ONWAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;11
1988;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;11
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Meibion Glyndwr;Incendiary;0;11
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Meibion Glyndwr;Incendiary;0;11
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Meibion Glyndwr;Incendiary;0;11
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Meibion Glyndwr;Incendiary;0;11
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Meibion Glyndwr;Incendiary;0;11
1988;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Revolutionary People's Struggle (ELA);Explosives/Bombs/Dynamite;0;12
1988;Greece;WAAR;ONWAAR;Bombing/Explosion;Business;Revolutionary People's Struggle (ELA);Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;12
1988;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (Diplomatic);Revolutionary People's Struggle (ELA);Explosives/Bombs/Dynamite;0;12
1988;Greece;WAAR;ONWAAR;Assassination;Journalists & Media;Unknown;Explosives/Bombs/Dynamite;0;12
1988;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Revolutionary People's Struggle (ELA);Explosives/Bombs/Dynamite;0;12
1988;Greece;WAAR;ONWAAR;Assassination;Government (General);Social Resistance;Explosives/Bombs/Dynamite;0;12
1988;Greece;WAAR;ONWAAR;Assassination;Government (General);Social Resistance;Explosives/Bombs/Dynamite;0;12
1988;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Social Resistance;Explosives/Bombs/Dynamite;0;12
1988;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Social Resistance;Explosives/Bombs/Dynamite;0;12
1988;Belgium;WAAR;ONWAAR;Bombing/Explosion;Educational Institution;Unknown;Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;12
1988;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Basque Fatherland and Freedom (ETA);Incendiary;0;12
1988;Denmark;WAAR;ONWAAR;Facility/Infrastructure Attack;Private Citizens & Property;Soldiers of Truth;Incendiary;0;12
1988;Netherlands;WAAR;ONWAAR;Bombing/Explosion;Police;Unknown;Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;12
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;12
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;12
1988;Portugal;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Anti-Capitalist Brigades;Explosives/Bombs/Dynamite;1;12
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Unknown;Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;WAAR;ONWAAR;Assassination;Business;Irish Republican Army (IRA);Firearms;1;12
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;WAAR;ONWAAR;Assassination;Military;Irish Republican Army (IRA);Firearms;1;12
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;12
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;1;12
1988;France;WAAR;ONWAAR;Bombing/Explosion;Business;National Movement Against the Mahgreb Invasion;Explosives/Bombs/Dynamite;1;12
1988;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;12
1988;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;1;12
1988;United Kingdom;ONWAAR;ONWAAR;Facility/Infrastructure Attack;Business;Animal Liberation Front (ALF);Incendiary;0;12
1988;United Kingdom;ONWAAR;ONWAAR;Facility/Infrastructure Attack;Business;Animal Liberation Front (ALF);Incendiary;0;12
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Animal Liberation Front (ALF);Incendiary;0;12
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Animal Liberation Front (ALF);Incendiary;0;12
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Animal Liberation Front (ALF);Incendiary;0;12
1988;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Animal Liberation Front (ALF);Incendiary;0;12
1988;United Kingdom;ONWAAR;ONWAAR;Assassination;Educational Institution;Animal Liberation Front (ALF);Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;ONWAAR;ONWAAR;Assassination;Police;Black Liberation Front;Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;ONWAAR;ONWAAR;Assassination;Police;Black Liberation Front;Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;ONWAAR;ONWAAR;Assassination;Police;Black Liberation Front;Explosives/Bombs/Dynamite;0;12
1988;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Airports & Aircraft;Unknown;Explosives/Bombs/Dynamite;270;12
1988;United Kingdom;ONWAAR;ONWAAR;Facility/Infrastructure Attack;Business;Animal Liberation Front (ALF);Incendiary;0;12
1988;United Kingdom;ONWAAR;ONWAAR;Facility/Infrastructure Attack;Business;Animal Liberation Front (ALF);Incendiary;0;12
1988;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;12
