iyear,country_txt,success,suicide,attack_type,targtype,group_terror,weapon_type,nkill,month
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,9
1983,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Irish Republican Army (IRA),Incendiary,0,9
1983,France,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Orly Organization,Explosives/Bombs/Dynamite,1,9
1983,France,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Armenian Secret Army for the Liberation of Armenia,Explosives/Bombs/Dynamite,1,10
1983,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Irish Republican Army (IRA),Incendiary,0,10
1983,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Irish Republican Army (IRA),Incendiary,0,10
1983,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Irish Republican Army (IRA),Incendiary,0,10
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,10
1983,Spain,WAAR,ONWAAR,Assassination,Police,Basque Fatherland and Freedom (ETA),Firearms,1,10
1983,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Irish Republican Army (IRA),Incendiary,0,10
1983,United Kingdom,ONWAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Irish Republican Army (IRA),Incendiary,0,10
1983,United Kingdom,WAAR,ONWAAR,Armed Assault,Military,Irish Republican Army (IRA),Firearms,0,10
1983,United Kingdom,WAAR,ONWAAR,Armed Assault,Military,Irish Republican Army (IRA),Firearms,0,10
1983,Spain,WAAR,ONWAAR,Hostage Taking (Kidnapping),Military,Basque Fatherland and Freedom (ETA),Unknown,1,10
1983,United Kingdom,WAAR,ONWAAR,Armed Assault,Police,Irish Republican Army (IRA),Firearms,2,10
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,10
1983,France,WAAR,ONWAAR,Bombing/Explosion,Business,Corsican National Liberation Front (FLNC),Explosives/Bombs/Dynamite,,10
1983,France,WAAR,ONWAAR,Bombing/Explosion,Business,Corsican National Liberation Front (FLNC),Explosives/Bombs/Dynamite,,10
1983,France,WAAR,ONWAAR,Bombing/Explosion,Business,Corsican Separatists,Explosives/Bombs/Dynamite,0,10
1983,France,WAAR,ONWAAR,Bombing/Explosion,Business,Corsican Separatists,Explosives/Bombs/Dynamite,0,10
1983,France,WAAR,ONWAAR,Bombing/Explosion,Business,Corsican Separatists,Explosives/Bombs/Dynamite,0,10
1983,France,WAAR,ONWAAR,Bombing/Explosion,Business,Corsican Separatists,Explosives/Bombs/Dynamite,0,10
1983,France,WAAR,ONWAAR,Bombing/Explosion,Business,Corsican Separatists,Explosives/Bombs/Dynamite,0,10
1983,France,WAAR,ONWAAR,Bombing/Explosion,Business,Corsican Separatists,Explosives/Bombs/Dynamite,0,10
1983,France,WAAR,ONWAAR,Bombing/Explosion,Business,Corsican National Liberation Front (FLNC),Explosives/Bombs/Dynamite,,10
1983,France,WAAR,ONWAAR,Bombing/Explosion,Business,Corsican Separatists,Explosives/Bombs/Dynamite,0,10
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Irish Republican Army (IRA),Firearms,0,10
1983,United Kingdom,WAAR,ONWAAR,Assassination,Private Citizens & Property,Irish Republican Army (IRA),Unknown,1,10
1983,Spain,WAAR,ONWAAR,Assassination,Private Citizens & Property,Basque Fatherland and Freedom (ETA),Firearms,1,10
1983,United Kingdom,WAAR,ONWAAR,Armed Assault,Police,Irish Republican Army (IRA),Firearms,0,10
1983,Portugal,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,10
1983,Spain,WAAR,ONWAAR,Assassination,Police,Basque Fatherland and Freedom (ETA),Firearms,1,10
1983,Spain,WAAR,ONWAAR,Assassination,Police,Basque Fatherland and Freedom (ETA),Firearms,1,10
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Military,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,1,10
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Police,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,1,10
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Police,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,10
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,,10
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,,10
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,,10
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Military,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,10
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Police,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,10
1983,United Kingdom,WAAR,ONWAAR,Assassination,Military,Irish Republican Army (IRA),Firearms,1,10
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Military,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,1,10
1983,Spain,WAAR,ONWAAR,Assassination,Business,Basque Fatherland and Freedom (ETA),Firearms,1,10
1983,Italy,ONWAAR,ONWAAR,Assassination,Government (Diplomatic),Syrian Battle Front,Firearms,0,10
1983,France,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Comite de Liberation et de Detournements d'Ordinateurs (Committee for the liberation and hijacking of computers),Incendiary,0,10
1983,Ireland,WAAR,ONWAAR,Assassination,Terrorists/Non-State Militia,Irish National Liberation Army (INLA),Firearms,1,10
1983,United Kingdom,WAAR,ONWAAR,Assassination,Police,Irish Republican Army (IRA),Firearms,1,10
1983,United Kingdom,WAAR,ONWAAR,Assassination,Private Citizens & Property,Protestant Extremists,Firearms,1,10
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Military,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,10
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Educational Institution,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,2,11
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,11
1983,France,WAAR,ONWAAR,Hostage Taking (Barricade Incident),Business,Dev Sol,Melee,0,11
1983,Spain,WAAR,ONWAAR,Assassination,Private Citizens & Property,Basque Fatherland and Freedom (ETA),Firearms,1,11
1983,United Kingdom,WAAR,ONWAAR,Assassination,Police,Irish Republican Army (IRA),Firearms,1,11
1983,Greece,WAAR,ONWAAR,Assassination,Government (Diplomatic),Abu Nidal Organization (ANO),Firearms,1,11
1983,France,WAAR,ONWAAR,Unarmed Assault,Airports & Aircraft,Fedayeen Khalq (People's Commandos),Melee,0,11
1983,Spain,WAAR,ONWAAR,Hostage Taking (Kidnapping),Business,Basque Fatherland and Freedom (ETA),Unknown,0,11
1983,United Kingdom,WAAR,ONWAAR,Assassination,Private Citizens & Property,Protestant Extremists,Firearms,1,11
1983,Spain,WAAR,ONWAAR,Assassination,Business,Basque Fatherland and Freedom (ETA),Firearms,1,11
1983,United Kingdom,WAAR,ONWAAR,Assassination,Police,Irish Republican Army (IRA),Firearms,1,11
1983,Spain,WAAR,ONWAAR,Assassination,Military,Basque Fatherland and Freedom (ETA),Firearms,1,11
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,1,11
1983,United Kingdom,WAAR,ONWAAR,Assassination,Military,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,1,11
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,11
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,11
1983,United Kingdom,ONWAAR,ONWAAR,Assassination,Police,Irish Republican Army (IRA),Firearms,0,11
1983,Greece,WAAR,ONWAAR,Assassination,Government (Diplomatic),November 17 Revolutionary Organization (N17RO),Firearms,2,11
1983,Belgium,WAAR,ONWAAR,Hostage Taking (Barricade Incident),Government (Diplomatic),Fedayeen Khalq (People's Commandos),Unknown,0,11
1983,France,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,11
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,11
1983,United Kingdom,WAAR,ONWAAR,Assassination,Private Citizens & Property,Catholic Reaction Force,Firearms,3,11
1983,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Irish Republican Army (IRA),Incendiary,0,11
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,11
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,11
1983,Ireland,WAAR,ONWAAR,Hostage Taking (Kidnapping),Business,Irish Republican Army (IRA),Unknown,2,11
1983,United Kingdom,WAAR,ONWAAR,Assassination,Private Citizens & Property,Protestant Extremists,Melee,1,11
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,11
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,,12
1983,United Kingdom,ONWAAR,ONWAAR,Assassination,Police,Irish Republican Army (IRA),Firearms,0,12
1983,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (Diplomatic),Unknown,Incendiary,0,12
1983,Portugal,WAAR,ONWAAR,Bombing/Explosion,Business,Popular Forces of April 25,Explosives/Bombs/Dynamite,,12
1983,France,WAAR,ONWAAR,Hostage Taking (Kidnapping),Private Citizens & Property,Anti-Terrorist Liberation Group (GAL),Unknown,0,12
1983,West Germany (FRG),WAAR,ONWAAR,Unarmed Assault,Military,Plowshares,Melee,0,12
1983,France,ONWAAR,ONWAAR,Assassination,Government (General),Unknown,Explosives/Bombs/Dynamite,0,12
1983,United Kingdom,WAAR,ONWAAR,Assassination,Religious Figures/Institutions,Protestant Extremists,Firearms,1,12
1983,United Kingdom,WAAR,ONWAAR,Assassination,Terrorists/Non-State Militia,Protestant Extremists,Firearms,1,12
1983,Portugal,WAAR,ONWAAR,Bombing/Explosion,Unknown,Popular Forces of April 25,Explosives/Bombs/Dynamite,,12
1983,Portugal,WAAR,ONWAAR,Bombing/Explosion,Unknown,Popular Forces of April 25,Explosives/Bombs/Dynamite,,12
1983,Portugal,WAAR,ONWAAR,Bombing/Explosion,Unknown,Popular Forces of April 25,Explosives/Bombs/Dynamite,,12
1983,Portugal,WAAR,ONWAAR,Bombing/Explosion,Unknown,Popular Forces of April 25,Explosives/Bombs/Dynamite,,12
1983,United Kingdom,WAAR,ONWAAR,Assassination,Government (General),Irish Republican Army (IRA),Firearms,1,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Police,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,12
1983,Spain,ONWAAR,ONWAAR,Assassination,Police,Basque Fatherland and Freedom (ETA),Firearms,1,12
1983,Spain,WAAR,ONWAAR,Assassination,Business,Basque Fatherland and Freedom (ETA),Firearms,1,12
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,,12
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Military,Scottish National Liberation Army,Explosives/Bombs/Dynamite,0,12
1983,Belgium,WAAR,ONWAAR,Armed Assault,Business,National Front for the Liberation of Belgium,Firearms,1,12
1983,United Kingdom,WAAR,ONWAAR,Assassination,Private Citizens & Property,Protestant Extremists,Firearms,1,12
1983,Portugal,WAAR,ONWAAR,Bombing/Explosion,Business,Popular Forces of April 25,Explosives/Bombs/Dynamite,,12
1983,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,12
1983,Spain,WAAR,ONWAAR,Hostage Taking (Kidnapping),Business,Basque Fatherland and Freedom (ETA),Unknown,1,12
1983,Spain,WAAR,ONWAAR,Armed Assault,Police,Basque Fatherland and Freedom (ETA),Firearms,1,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Military,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,12
1983,Ireland,WAAR,ONWAAR,Armed Assault,Police,Irish Republican Army (IRA),Firearms,2,12
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,5,12
1983,United Kingdom,WAAR,ONWAAR,Assassination,Military,Irish Republican Army (IRA),Firearms,1,12
1983,France,WAAR,ONWAAR,Assassination,Terrorists/Non-State Militia,Anti-Terrorist Liberation Group (GAL),Firearms,1,12
1983,France,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Government (General),Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,12
1983,Spain,WAAR,ONWAAR,Bombing/Explosion,Government (General),Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,12
1983,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,12
1983,France,WAAR,ONWAAR,Assassination,Terrorists/Non-State Militia,Anti-Terrorist Liberation Group (GAL),Firearms,1,12
1983,France,WAAR,ONWAAR,Bombing/Explosion,Transportation,Unaffiliated Individual(s),Explosives/Bombs/Dynamite,2,12
1983,France,WAAR,ONWAAR,Bombing/Explosion,Transportation,Unaffiliated Individual(s),Explosives/Bombs/Dynamite,2,12
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,ONWAAR,ONWAAR,Assassination,Police,Irish Republican Army (IRA),Firearms,1,1
1984,Spain,WAAR,ONWAAR,Assassination,Police,First of October Antifascist Resistance Group (GRAPO),Firearms,2,1
1984,United Kingdom,WAAR,ONWAAR,Assassination,Military,Irish Republican Army (IRA),Firearms,1,1
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,ONWAAR,ONWAAR,Assassination,Government (General),Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,West Germany (FRG),WAAR,ONWAAR,Bombing/Explosion,Government (Diplomatic),Unknown,Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,Spain,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Basque Fatherland and Freedom (ETA),Incendiary,0,1
1984,Spain,ONWAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,1
1984,France,WAAR,ONWAAR,Bombing/Explosion,Business,Corsican National Liberation Front (FLNC),Explosives/Bombs/Dynamite,0,1
1984,Spain,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Basque Fatherland and Freedom (ETA),Firearms,,1
1984,Spain,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Basque Fatherland and Freedom (ETA),Firearms,,1
1984,United Kingdom,WAAR,ONWAAR,Assassination,Police,Irish Republican Army (IRA),Unknown,1,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,France,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Corsican National Liberation Front (FLNC),Explosives/Bombs/Dynamite,1,1
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,1
1984,Italy,WAAR,ONWAAR,Armed Assault,Military,Unknown,Incendiary,0,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,France,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,1
1984,France,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,1
1984,France,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,WAAR,ONWAAR,Assassination,Military,Irish National Liberation Army (INLA),Firearms,1,1
1984,Italy,WAAR,ONWAAR,Assassination,Government (Diplomatic),Al-Borkan Liberation Organization,Firearms,1,1
1984,West Germany (FRG),WAAR,ONWAAR,Facility/Infrastructure Attack,Military,Unknown,Incendiary,0,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,France,WAAR,ONWAAR,Bombing/Explosion,Business,Martyrs of Baalbek,Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,ONWAAR,ONWAAR,Assassination,Police,Irish Republican Army (IRA),Firearms,0,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,France,WAAR,ONWAAR,Facility/Infrastructure Attack,Government (Diplomatic),Unknown,Incendiary,0,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,WAAR,ONWAAR,Assassination,Private Citizens & Property,Ulster Volunteer Force (UVF),Firearms,1,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,1
1984,United Kingdom,ONWAAR,ONWAAR,Assassination,Police,Irish Republican Army (IRA),Firearms,0,1
1984,Spain,WAAR,ONWAAR,Assassination,Military,Basque Fatherland and Freedom (ETA),Firearms,1,1
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,2,1
1984,France,WAAR,ONWAAR,Unknown,Transportation,Basque Fatherland and Freedom (ETA),Unknown,0,2
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,2
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,2
1984,Spain,ONWAAR,ONWAAR,Bombing/Explosion,Government (General),Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Transportation,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Maritime,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,2
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,2
1984,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,2
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,2
1984,United Kingdom,WAAR,ONWAAR,Hostage Taking (Kidnapping),Government (Diplomatic),Jammu and Kashmir Liberation Front,Unknown,1,2
1984,Spain,WAAR,ONWAAR,Assassination,Terrorists/Non-State Militia,Basque Fatherland and Freedom (ETA),Firearms,1,2
1984,France,WAAR,ONWAAR,Bombing/Explosion,Business,Separatists,Explosives/Bombs/Dynamite,0,2
1984,Spain,ONWAAR,ONWAAR,Assassination,Police,Basque Fatherland and Freedom (ETA),Firearms,1,2
1984,France,WAAR,ONWAAR,Assassination,Military,Hezbollah,Unknown,2,2
1984,France,WAAR,ONWAAR,Assassination,Terrorists/Non-State Militia,Anti-Terrorist Liberation Group (GAL),Firearms,2,2
1984,Spain,WAAR,ONWAAR,Facility/Infrastructure Attack,Transportation,Basque Fatherland and Freedom (ETA),Incendiary,0,2
1984,France,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Separatists,Explosives/Bombs/Dynamite,0,2
1984,France,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Separatists,Explosives/Bombs/Dynamite,0,2
1984,Greece,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Yellow Organization of Air Force Officers,Explosives/Bombs/Dynamite,0,2
1984,Greece,WAAR,ONWAAR,Bombing/Explosion,Business,Yellow Organization of Air Force Officers,Explosives/Bombs/Dynamite,0,2
1984,Greece,WAAR,ONWAAR,Bombing/Explosion,Telecommunication,Yellow Organization of Air Force Officers,Explosives/Bombs/Dynamite,0,2
1984,Spain,WAAR,ONWAAR,Armed Assault,Terrorists/Non-State Militia,Anti-Terrorist Liberation Group (GAL),Firearms,0,2
1984,France,WAAR,ONWAAR,Assassination,Government (Diplomatic),Abu Nidal Organization (ANO),Firearms,1,2
1984,Spain,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Basque Fatherland and Freedom (ETA),Incendiary,,2
1984,France,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Separatists,Explosives/Bombs/Dynamite,0,2
1984,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Military,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,2
1984,Greece,WAAR,ONWAAR,Hostage Taking (Barricade Incident),Airports & Aircraft,Turks,Unknown,0,2
1984,West Germany (FRG),WAAR,ONWAAR,Bombing/Explosion,Government (Diplomatic),Unknown,Explosives/Bombs/Dynamite,0,2
1984,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Military,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,0,2
1984,United Kingdom,WAAR,ONWAAR,Assassination,Police,Irish Republican Army (IRA),Firearms,1,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Government (General),Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,2
1984,Italy,WAAR,ONWAAR,Assassination,NGO,Red Brigades Fighting Communist Party (BR-PCC),Firearms,1,2
1984,Spain,WAAR,ONWAAR,Armed Assault,Police,Basque Fatherland and Freedom (ETA),Firearms,1,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite,0,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,First of October Antifascist Resistance Group (GRAPO),Explosives/Bombs/Dynamite,0,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,First of October Antifascist Resistance Group (GRAPO),Explosives/Bombs/Dynamite,0,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,First of October Antifascist Resistance Group (GRAPO),Explosives/Bombs/Dynamite,0,2
1984,Spain,WAAR,ONWAAR,Bombing/Explosion,Business,Basque Fatherland and Freedom (ETA),Explosives/Bombs/Dynamite,0,2
1984,United Kingdom,WAAR,ONWAAR,Armed Assault,Police,Irish Republican Army (IRA),Firearms,,2
1984,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Irish Republican Army (IRA),Incendiary,0,2
1984,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Irish Republican Army (IRA),Incendiary,,2
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,,2
1984,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Business,Irish Republican Army (IRA),Explosives/Bombs/Dynamite,,2
1984,Spain,WAAR,ONWAAR,Assassination,Police,Basque Fatherland and Freedom (ETA),Firearms,2,2
1984,United Kingdom,WAAR,ONWAAR,Armed Assault,Military,Irish Republican Army (IRA),Firearms,3,2
1984,Spain,WAAR,ONWAAR,Assassination,Government (General),Autonomous Anti-Capitalist Commandos (CAA),Firearms,1,2
1984,France,WAAR,ONWAAR,Assassination,Terrorists/Non-State Militia,Anti-Terrorist Liberation Group (GAL),Firearms,1,2
1984,West Germany (FRG),WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Neo-Nazi Group,Incendiary,,2
