iyear;country_txt;success;suicide;attack_type;targtype;group_terror;weapon_type;nkill;month
1997;France;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;5
1997;France;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;5
1997;France;WAAR;ONWAAR;Facility/Infrastructure Attack;Religious Figures/Institutions;Unknown;Incendiary;0;5
1997;France;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;5
1997;Germany;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;5
1997;Ireland;ONWAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Loyalist Volunteer Forces (LVF);Explosives/Bombs/Dynamite;0;5
1997;France;WAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;5
1997;France;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;5
1997;Germany;WAAR;ONWAAR;Facility/Infrastructure Attack;Religious Figures/Institutions;Unknown;Incendiary;0;5
1997;France;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;5
1997;Greece;WAAR;ONWAAR;Assassination;Business;November 17 Revolutionary Organization (N17RO);Firearms;1;5
1997;France;WAAR;ONWAAR;Bombing/Explosion;Business;Iparretarrak (IK);Explosives/Bombs/Dynamite;0;5
1997;France;ONWAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;6
1997;United Kingdom;WAAR;ONWAAR;Assassination;Police;Protestant Extremists;Firearms;1;6
1997;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Police;Unknown;Explosives/Bombs/Dynamite;0;6
1997;Germany;WAAR;ONWAAR;Hostage Taking (Kidnapping);Business;Unknown;Unknown;0;6
1997;Malta;WAAR;ONWAAR;Hijacking;Airports & Aircraft;Unaffiliated Individual(s);Fake Weapons;0;6
1997;United Kingdom;ONWAAR;ONWAAR;Armed Assault;Military;Irish Republican Army (IRA);Firearms;0;6
1997;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Ulster Freedom Fighters (UFF);Firearms;1;6
1997;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Unknown;Explosives/Bombs/Dynamite;0;6
1997;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Unknown;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;6
1997;United Kingdom;WAAR;ONWAAR;Armed Assault;Police;Irish Republican Army (IRA);Firearms;2;6
1997;Italy;WAAR;ONWAAR;Hostage Taking (Kidnapping);Business;Unknown;Firearms;0;6
1997;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Police;Unknown;Incendiary;0;6
1997;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Police;Unknown;Incendiary;0;6
1997;France;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;6
1997;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Unknown;Explosives/Bombs/Dynamite;0;6
1997;Spain;WAAR;ONWAAR;Bombing/Explosion;Religious Figures/Institutions;Republican Anticlerical Group;Explosives/Bombs/Dynamite;0;6
1997;Belgium;WAAR;ONWAAR;Bombing/Explosion;Government (Diplomatic);Armenian Secret Army for the Liberation of Armenia;Explosives/Bombs/Dynamite;0;6
1997;Greece;WAAR;ONWAAR;Bombing/Explosion;Military;Massive escape;Explosives/Bombs/Dynamite;0;6
1997;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Police;Unknown;Explosives/Bombs/Dynamite;0;6
1997;Italy;WAAR;ONWAAR;Bombing/Explosion;Military;Unknown;Explosives/Bombs/Dynamite;0;6
1997;Spain;WAAR;ONWAAR;Hostage Taking (Kidnapping);Business;Basque Fatherland and Freedom (ETA);Unknown;0;7
1997;United Kingdom;WAAR;ONWAAR;Armed Assault;Police;Unknown;Firearms;0;7
1997;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Unknown;Explosives/Bombs/Dynamite;0;7
1997;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Military;Ulster Freedom Fighters (UFF);Explosives/Bombs/Dynamite;1;7
1997;United Kingdom;ONWAAR;ONWAAR;Armed Assault;Police;Unknown;Firearms;0;7
1997;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Government (General);Unknown;Incendiary;0;7
1997;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Government (General);Unknown;Incendiary;0;7
1997;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Government (General);Unknown;Incendiary;0;7
1997;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Transportation;Unknown;Incendiary;0;7
1997;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Business;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;7
1997;Spain;WAAR;ONWAAR;Bombing/Explosion;Tourists;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;7
1997;Spain;WAAR;ONWAAR;Hostage Taking (Kidnapping);Government (General);Basque Fatherland and Freedom (ETA);Firearms;1;7
1997;United Kingdom;WAAR;ONWAAR;Armed Assault;Police;Irish Republican Army (IRA);Firearms;0;7
1997;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Government (General);Unknown;Incendiary;0;7
1997;France;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Unknown;Explosives/Bombs/Dynamite;0;7
1997;United Kingdom;ONWAAR;ONWAAR;Armed Assault;Private Citizens & Property;Loyalist Volunteer Forces (LVF);Firearms;0;7
1997;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Protestant Extremists;Firearms;1;7
1997;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Unknown;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;7
1997;Spain;WAAR;ONWAAR;Bombing/Explosion;Journalists & Media;Unknown;Explosives/Bombs/Dynamite;0;7
1997;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Police;Unknown;Explosives/Bombs/Dynamite;0;7
1997;Germany;WAAR;ONWAAR;Facility/Infrastructure Attack;Private Citizens & Property;Arsonists;Incendiary;0;7
1997;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;7
1997;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Loyalist Volunteer Forces (LVF);Melee;1;7
1997;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;7
1997;Sweden;WAAR;ONWAAR;Assassination;Business;Unknown;Firearms;1;8
1997;Sweden;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;We Who Built Sweden;Explosives/Bombs/Dynamite;0;8
1997;Sweden;WAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;8
1997;Germany;WAAR;ONWAAR;Unarmed Assault;Private Citizens & Property;Neo-Nazi Group;Melee;0;8
1997;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Unknown;Explosives/Bombs/Dynamite;0;8
1997;Germany;WAAR;ONWAAR;Facility/Infrastructure Attack;Private Citizens & Property;Neo-Nazi Group;Incendiary;0;8
1997;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;8
1997;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Military;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;8
1997;Switzerland;WAAR;ONWAAR;Bombing/Explosion;Unknown;Unknown;Explosives/Bombs/Dynamite;0;8
1997;Greece;WAAR;ONWAAR;Bombing/Explosion;Business;Anti-Authority Group (Greece);Explosives/Bombs/Dynamite;0;8
1997;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;9
1997;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (Diplomatic);Anti-Authority Group (Greece);Explosives/Bombs/Dynamite;0;9
1997;France;WAAR;ONWAAR;Bombing/Explosion;Educational Institution;Unknown;Explosives/Bombs/Dynamite;0;9
1997;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;1;9
1997;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Government (General);Unknown;Incendiary;0;9
1997;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Government (General);Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;9
1997;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Government (General);Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;9
1997;France;WAAR;ONWAAR;Bombing/Explosion;Journalists & Media;Unknown;Explosives/Bombs/Dynamite;0;9
1997;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Continuity Irish Republican Army (CIRA);Explosives/Bombs/Dynamite;;9
1997;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Police;Irish National Liberation Army (INLA);Explosives/Bombs/Dynamite;;9
1997;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Police;Unknown;Explosives/Bombs/Dynamite;;9
1997;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Police;Unknown;Explosives/Bombs/Dynamite;;9
1997;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Ulster Volunteer Force (UVF);Melee;1;9
1997;Spain;WAAR;ONWAAR;Bombing/Explosion;Unknown;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;9
1997;Spain;WAAR;ONWAAR;Bombing/Explosion;Telecommunication;Unknown;Explosives/Bombs/Dynamite;0;9
1997;Spain;WAAR;ONWAAR;Bombing/Explosion;Unknown;Unknown;Explosives/Bombs/Dynamite;0;10
1997;Spain;WAAR;ONWAAR;Bombing/Explosion;Police;Unknown;Explosives/Bombs/Dynamite;0;10
1997;Spain;WAAR;ONWAAR;Armed Assault;Police;Unknown;Incendiary;0;10
1997;Spain;WAAR;ONWAAR;Armed Assault;Police;Unknown;Firearms;1;10
1997;Germany;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Unknown;Incendiary;0;10
1997;Greece;WAAR;ONWAAR;Bombing/Explosion;Business;Revolutionary Struggle;Explosives/Bombs/Dynamite;0;10
1997;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Ulster Volunteer Force (UVF);Explosives/Bombs/Dynamite;1;10
1997;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Government (General);Continuity Irish Republican Army (CIRA);Explosives/Bombs/Dynamite;;10
1997;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Ulster Volunteer Force (UVF);Melee;1;11
1997;Italy;WAAR;ONWAAR;Hostage Taking (Kidnapping);Business;Unknown;Unknown;0;11
1997;Italy;ONWAAR;ONWAAR;Bombing/Explosion;Government (General);Revolutionary Combat Brigades;Explosives/Bombs/Dynamite;0;11
1997;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (Diplomatic);Unknown;Explosives/Bombs/Dynamite;0;11
1997;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (Diplomatic);Unknown;Explosives/Bombs/Dynamite;0;11
1997;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (Diplomatic);Unknown;Explosives/Bombs/Dynamite;0;11
1997;Ireland;ONWAAR;ONWAAR;Bombing/Explosion;Business;Loyalist Volunteer Forces (LVF);Explosives/Bombs/Dynamite;0;11
1997;Ireland;ONWAAR;ONWAAR;Bombing/Explosion;Unknown;Loyalist Volunteer Forces (LVF);Explosives/Bombs/Dynamite;0;11
1997;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;11
1997;Italy;ONWAAR;ONWAAR;Bombing/Explosion;Unknown;Unknown;Explosives/Bombs/Dynamite;0;11
1997;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Government (General);Continuity Irish Republican Army (CIRA);Explosives/Bombs/Dynamite;;11
1997;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Unknown;Incendiary;0;11
1997;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Unknown;Incendiary;0;11
1997;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Revolutionary Nuclei;Explosives/Bombs/Dynamite;0;11
1997;United Kingdom;ONWAAR;ONWAAR;Assassination;Terrorists/Non-State Militia;Unknown;Firearms;;11
1997;Spain;WAAR;ONWAAR;Unknown;Business;Unknown;Unknown;0;11
1997;Spain;WAAR;ONWAAR;Unknown;Business;Unknown;Unknown;0;11
1997;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Anti-Authority Group (Greece);Explosives/Bombs/Dynamite;0;12
1997;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;12
1997;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;12
1997;United Kingdom;WAAR;ONWAAR;Assassination;Private Citizens & Property;Loyalist Volunteer Forces (LVF);Firearms;1;12
1997;Spain;WAAR;ONWAAR;Bombing/Explosion;Unknown;Unknown;Explosives/Bombs/Dynamite;0;12
1997;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Government (General);Unknown;Incendiary;0;12
1997;Spain;WAAR;ONWAAR;Armed Assault;Police;Unknown;Incendiary;0;12
1997;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Unknown;Incendiary;0;12
1997;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Unknown;Incendiary;0;12
1997;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Unknown;Incendiary;0;12
1997;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Government (General);Basque Fatherland and Freedom (ETA);Incendiary;0;12
1997;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Basque Fatherland and Freedom (ETA);Incendiary;;12
1997;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Basque Fatherland and Freedom (ETA);Incendiary;;12
1997;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Basque Fatherland and Freedom (ETA);Incendiary;;12
1997;Greece;ONWAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;12
1997;France;WAAR;ONWAAR;Armed Assault;Government (General);Unknown;Firearms;0;12
1997;France;WAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;12
1997;France;WAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;12
1997;France;WAAR;ONWAAR;Bombing/Explosion;Government (General);Unknown;Explosives/Bombs/Dynamite;0;12
1997;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Fighting Guerrilla Formation;Explosives/Bombs/Dynamite;0;12
1997;Spain;ONWAAR;ONWAAR;Assassination;Government (General);Basque Fatherland and Freedom (ETA);Firearms;0;12
1997;Germany;WAAR;ONWAAR;Facility/Infrastructure Attack;Tourists;Unknown;Incendiary;0;12
1997;Germany;WAAR;ONWAAR;Unknown;Private Citizens & Property;Unknown;Unknown;0;12
1997;United Kingdom;WAAR;ONWAAR;Assassination;Government (General);Irish Republican Extremists;Firearms;1;12
1997;United Kingdom;WAAR;ONWAAR;Assassination;Terrorists/Non-State Militia;Loyalist Volunteer Forces (LVF);Unknown;1;12
1997;United Kingdom;WAAR;ONWAAR;Armed Assault;Business;Loyalist Volunteer Forces (LVF);Firearms;1;12
1997;United Kingdom;WAAR;ONWAAR;Assassination;Terrorists/Non-State Militia;Irish National Liberation Army (INLA);Firearms;1;12
1997;Spain;WAAR;ONWAAR;Armed Assault;Government (General);Unknown;Incendiary;0;12
1997;France;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;12
1997;United Kingdom;WAAR;ONWAAR;Unknown;Religious Figures/Institutions;Loyalist Volunteer Forces (LVF);Unknown;1;12
1997;United Kingdom;WAAR;ONWAAR;Armed Assault;Business;Ulster Freedom Fighters (UFF);Firearms;1;12
1998;United Kingdom;WAAR;ONWAAR;Armed Assault;Private Citizens & Property;Loyalist Volunteer Forces (LVF);Firearms;1;1
1998;Austria;ONWAAR;ONWAAR;Bombing/Explosion;Police;Unknown;Explosives/Bombs/Dynamite;0;1
1998;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Continuity Irish Republican Army (CIRA);Explosives/Bombs/Dynamite;0;1
1998;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;1;1
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Fighting Guerrilla Formation;Explosives/Bombs/Dynamite;0;1
1998;United Kingdom;WAAR;ONWAAR;Armed Assault;Private Citizens & Property;Loyalist Volunteer Forces (LVF);Firearms;1;1
1998;Greece;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;May 15;Incendiary;0;1
1998;United Kingdom;WAAR;ONWAAR;Armed Assault;Private Citizens & Property;Loyalist Volunteer Forces (LVF);Firearms;1;1
1998;United Kingdom;WAAR;ONWAAR;Armed Assault;Private Citizens & Property;Irish National Liberation Army (INLA);Firearms;1;1
1998;United Kingdom;WAAR;ONWAAR;Armed Assault;Private Citizens & Property;Irish National Liberation Army (INLA);Firearms;1;1
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Unknown;Explosives/Bombs/Dynamite;0;1
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;1
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;1
1998;United Kingdom;WAAR;ONWAAR;Armed Assault;Business;Unknown;Firearms;1;1
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Business;Continuity Irish Republican Army (CIRA);Explosives/Bombs/Dynamite;0;1
1998;Greece;WAAR;ONWAAR;Facility/Infrastructure Attack;Private Citizens & Property;Conscientious Arsonists (CA);Incendiary;0;1
1998;Greece;WAAR;ONWAAR;Facility/Infrastructure Attack;Private Citizens & Property;Conscientious Arsonists (CA);Incendiary;0;1
1998;Spain;WAAR;ONWAAR;Assassination;Government (General);Basque Fatherland and Freedom (ETA);Firearms;2;1
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Unknown;Explosives/Bombs/Dynamite;0;2
1998;France;WAAR;ONWAAR;Assassination;Government (Diplomatic);Corsican National Liberation Front (FLNC);Firearms;1;2
1998;United Kingdom;WAAR;ONWAAR;Armed Assault;Private Citizens & Property;Irish Republican Army (IRA);Firearms;1;2
1998;United Kingdom;WAAR;ONWAAR;Armed Assault;Private Citizens & Property;Irish Republican Army (IRA);Firearms;1;2
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Unaffiliated Individual(s);Explosives/Bombs/Dynamite;0;2
1998;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Business;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;2
1998;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Unknown;Incendiary;0;2
1998;Spain;WAAR;ONWAAR;Facility/Infrastructure Attack;Business;Unknown;Incendiary;0;2
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;2
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;2
1998;Spain;ONWAAR;ONWAAR;Bombing/Explosion;Government (General);Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;2
1998;Spain;WAAR;ONWAAR;Bombing/Explosion;Transportation;Unknown;Explosives/Bombs/Dynamite;0;2
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;2
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Government (General);Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;2
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Educational Institution;Irish National Liberation Army (INLA);Explosives/Bombs/Dynamite;0;2
1998;United Kingdom;WAAR;ONWAAR;Armed Assault;Private Citizens & Property;Continuity Irish Republican Army (CIRA);Firearms;2;3
1998;Germany;WAAR;ONWAAR;Facility/Infrastructure Attack;Transportation;Unknown;Sabotage Equipment;0;3
1998;Germany;WAAR;ONWAAR;Facility/Infrastructure Attack;Transportation;Unknown;Sabotage Equipment;0;3
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Business;Unaffiliated Individual(s);Explosives/Bombs/Dynamite;0;3
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Continuity Irish Republican Army (CIRA);Explosives/Bombs/Dynamite;0;3
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Business;November 17 Revolutionary Organization (N17RO);Explosives/Bombs/Dynamite;0;3
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Business;November 17 Revolutionary Organization (N17RO);Explosives/Bombs/Dynamite;0;3
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Business;Continuity Irish Republican Army (CIRA);Explosives/Bombs/Dynamite;0;3
1998;Spain;WAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;3
1998;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);First of October Antifascist Resistance Group (GRAPO);Explosives/Bombs/Dynamite;0;3
1998;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Business;Unaffiliated Individual(s);Explosives/Bombs/Dynamite;0;3
1998;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Business;Unknown;Explosives/Bombs/Dynamite;0;3
1998;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Business;Continuity Irish Republican Army (CIRA);Explosives/Bombs/Dynamite;0;3
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Continuity Irish Republican Army (CIRA);Explosives/Bombs/Dynamite;0;3
1998;Spain;WAAR;ONWAAR;Bombing/Explosion;Military;Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;0;3
1998;United Kingdom;WAAR;ONWAAR;Armed Assault;Police;Continuity Irish Republican Army (CIRA);Firearms;1;3
1998;Ireland;ONWAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;4
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Business;November 17 Revolutionary Organization (N17RO);Explosives/Bombs/Dynamite;0;4
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (Diplomatic);Conscientious Arsonists (CA);Incendiary;0;4
1998;United Kingdom;WAAR;ONWAAR;Armed Assault;Private Citizens & Property;Unknown;Firearms;1;4
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Religious Figures/Institutions;Unknown;Explosives/Bombs/Dynamite;0;4
1998;United Kingdom;ONWAAR;ONWAAR;Armed Assault;Private Citizens & Property;Irish Republican Army (IRA);Melee;0;4
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Business;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;4
1998;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;4
1998;Ireland;ONWAAR;ONWAAR;Armed Assault;Business;Irish Republican Army (IRA);Firearms;1;5
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (Diplomatic);Conscientious Arsonists (CA);Incendiary;0;5
1998;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;5
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Conscientious Arsonists (CA);Incendiary;0;5
1998;Spain;WAAR;ONWAAR;Assassination;Government (General);Basque Fatherland and Freedom (ETA);Firearms;1;5
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Police;Irish Republican Army (IRA);Explosives/Bombs/Dynamite;0;5
1998;Spain;WAAR;ONWAAR;Armed Assault;Military;Basque Fatherland and Freedom (ETA);Firearms;1;5
1998;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Transportation;Irish National Liberation Army (INLA);Explosives/Bombs/Dynamite;0;5
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Business;May 98;Explosives/Bombs/Dynamite;0;5
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Airports & Aircraft;May 98;Explosives/Bombs/Dynamite;0;5
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Business;Irish National Liberation Army (INLA);Incendiary;0;6
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Government (Diplomatic);Unknown;Incendiary;0;6
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Irish National Liberation Army (INLA);Explosives/Bombs/Dynamite;0;6
1998;Spain;WAAR;ONWAAR;Bombing/Explosion;Government (General);Basque Fatherland and Freedom (ETA);Explosives/Bombs/Dynamite;1;6
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Revolutionary Nuclei;Explosives/Bombs/Dynamite;0;6
1998;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Religious Figures/Institutions;Loyalist Volunteer Forces (LVF);Incendiary;0;7
1998;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Religious Figures/Institutions;Loyalist Volunteer Forces (LVF);Incendiary;0;7
1998;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Religious Figures/Institutions;Loyalist Volunteer Forces (LVF);Incendiary;0;7
1998;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Religious Figures/Institutions;Loyalist Volunteer Forces (LVF);Incendiary;0;7
1998;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Religious Figures/Institutions;Loyalist Volunteer Forces (LVF);Incendiary;0;7
1998;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Religious Figures/Institutions;Loyalist Volunteer Forces (LVF);Incendiary;0;7
1998;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Religious Figures/Institutions;Loyalist Volunteer Forces (LVF);Incendiary;0;7
1998;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Religious Figures/Institutions;Loyalist Volunteer Forces (LVF);Incendiary;0;7
1998;United Kingdom;WAAR;ONWAAR;Facility/Infrastructure Attack;Religious Figures/Institutions;Loyalist Volunteer Forces (LVF);Incendiary;0;7
1998;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Unknown;Unknown;Explosives/Bombs/Dynamite;0;7
1998;United Kingdom;ONWAAR;ONWAAR;Bombing/Explosion;Unknown;Real Irish Republican Army (RIRA);Explosives/Bombs/Dynamite;0;7
1998;United Kingdom;WAAR;ONWAAR;Bombing/Explosion;Private Citizens & Property;Unknown;Incendiary;3;7
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Revolutionary Struggle;Explosives/Bombs/Dynamite;0;7
1998;Greece;WAAR;ONWAAR;Bombing/Explosion;Government (General);Revolutionary Struggle;Explosives/Bombs/Dynamite;0;7
